v,i,p,s,q,pf,ih3,ih5,ih7,ih9,ih11,ih13,ih15,ih17,ih19,ih21,ih23,ih25,ih27,ih29,ithd,vh3,vh5,vh7,vh9,vh11,vh13,vh15,vh17,vh19,vh21,vh23,vh25,vh27,vh29,vthd,filename,device,device name,voltagerange,Status,devicenumber,State,Type
200.6,0.128,7.1,25.8,6.4,0.275,0.2,3.2,1.1,0.6,1.1,0.8,0.2,0.4,0.3,0.1,0.4,0.1,0.3,0.3,4,111,97.2,78.7,68.7,58.3,33.2,16,11,17.1,4.5,7.9,4.5,6.7,5.2,195.3,p1slV200.csv,printer,p1 hplj3055,V200,sl,31,8,4
200.6,0.128,7.1,25.8,6.4,0.275,0.2,2.6,1.5,1,0.8,0.1,0.8,0.4,0.3,0.1,0.8,0.5,0.1,0,3.6,108.2,100.5,93.7,74.5,62.6,54,49.3,49.5,30.1,18.8,7,6,10,10.8,222.5,p1slV200.csv,printer,p1 hplj3055,V200,sl,31,8,4
230.4,0.116,107.8,176.7,38.4,0.607,0.4,2.1,1.3,1,1.1,0.3,0.8,0.8,0.1,0.2,0.5,0.6,0.2,0.2,3.3,8.5,13.1,5,10.5,9.4,2.7,5.9,5,1,2.7,3.7,0.5,3.2,2.7,24.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
230.5,0.115,141.4,234.8,47.3,0.605,0.3,3.1,0.7,0.4,1.1,0.9,0.5,0.2,0.3,0,0.4,0.4,0.5,0.2,3.7,134,118,112,100.5,72.5,55.6,74.2,53.2,28.1,23.1,6.7,17.8,22,29.1,272.6,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
230.5,0.115,141.4,234.8,47.3,0.605,0.2,3.1,0.8,0.2,1,1.1,0.9,0,0.4,0,0.4,0.3,0.4,0.3,3.7,114.7,109.7,109,93.2,90.7,78.5,60,57.2,57.2,40.2,32.5,21.8,19.3,12.5,272.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
229.8,0.769,107.8,176.7,38.4,0.607,0.4,2.1,1.3,1,1.1,0.3,0.8,0.8,0.1,0.2,0.5,0.6,0.2,0.2,3.3,8.5,13.1,5,10.5,9.4,2.7,5.9,5,1,2.7,3.7,0.5,3.2,2.7,24.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
229.5,1.023,141.4,234.8,47.3,0.605,0.3,3.1,0.7,0.4,1.1,0.9,0.5,0.2,0.3,0,0.4,0.4,0.5,0.2,3.7,134,118,112,100.5,72.5,55.6,74.2,53.2,28.1,23.1,6.7,17.8,22,29.1,272.6,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
229.5,1.023,141.4,234.8,47.3,0.605,0.2,3.1,0.8,0.2,1,1.1,0.9,0,0.4,0,0.4,0.3,0.4,0.3,3.7,114.7,109.7,109,93.2,90.7,78.5,60,57.2,57.2,40.2,32.5,21.8,19.3,12.5,272.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
230.4,0.232,107.8,176.7,38.4,0.607,0.4,2.1,1.3,1,1.1,0.3,0.8,0.8,0.1,0.2,0.5,0.6,0.2,0.2,3.3,8.5,13.1,5,10.5,9.4,2.7,5.9,5,1,2.7,3.7,0.5,3.2,2.7,24.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
230.4,0.232,141.4,234.8,47.3,0.605,0.3,3.1,0.7,0.4,1.1,0.9,0.5,0.2,0.3,0,0.4,0.4,0.5,0.2,3.7,134,118,112,100.5,72.5,55.6,74.2,53.2,28.1,23.1,6.7,17.8,22,29.1,272.6,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
230.4,0.115,141.4,234.8,47.3,0.605,0.2,3.1,0.8,0.2,1,1.1,0.9,0,0.4,0,0.4,0.3,0.4,0.3,3.7,114.7,109.7,109,93.2,90.7,78.5,60,57.2,57.2,40.2,32.5,21.8,19.3,12.5,272.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
230.6,0.115,107.8,176.7,38.4,0.607,0.4,2.1,1.3,1,1.1,0.3,0.8,0.8,0.1,0.2,0.5,0.6,0.2,0.2,3.3,8.5,13.1,5,10.5,9.4,2.7,5.9,5,1,2.7,3.7,0.5,3.2,2.7,24.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
230.6,0.115,141.4,234.8,47.3,0.605,0.3,3.1,0.7,0.4,1.1,0.9,0.5,0.2,0.3,0,0.4,0.4,0.5,0.2,3.7,134,118,112,100.5,72.5,55.6,74.2,53.2,28.1,23.1,6.7,17.8,22,29.1,272.6,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
229.9,0.648,141.4,234.8,47.3,0.605,0.2,3.1,0.8,0.2,1,1.1,0.9,0,0.4,0,0.4,0.3,0.4,0.3,3.7,114.7,109.7,109,93.2,90.7,78.5,60,57.2,57.2,40.2,32.5,21.8,19.3,12.5,272.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
229.9,0.648,176.4,269.1,58.6,0.654,0.3,2.3,1.5,1,1.1,0.3,0.9,1,0.1,0.2,0.6,0.7,0.2,0.3,3.7,106,91.2,72.4,54.5,34.5,20.5,3.6,42.7,35.7,27.6,19.8,19.5,18.3,22.3,220.5,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
228.7,1.477,242.1,338,77.4,0.717,0.3,2.6,1.5,1.1,1,0.4,0.7,0.8,0.1,0.2,0.5,0.6,0,0.4,3.7,113,107.9,96.9,88.7,74.7,76,36.2,26.3,32.8,13.8,4,12.8,10.8,14.4,238.5,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
230.1,0.584,107.8,176.7,38.4,0.607,0.4,2.1,1.3,1,1.1,0.3,0.8,0.8,0.1,0.2,0.5,0.6,0.2,0.2,3.3,8.5,13.1,5,10.5,9.4,2.7,5.9,5,1,2.7,3.7,0.5,3.2,2.7,24.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
230.1,0.584,141.4,234.8,47.3,0.605,0.3,3.1,0.7,0.4,1.1,0.9,0.5,0.2,0.3,0,0.4,0.4,0.5,0.2,3.7,134,118,112,100.5,72.5,55.6,74.2,53.2,28.1,23.1,6.7,17.8,22,29.1,272.6,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
229.3,1.099,141.4,234.8,47.3,0.605,0.2,3.1,0.8,0.2,1,1.1,0.9,0,0.4,0,0.4,0.3,0.4,0.3,3.7,114.7,109.7,109,93.2,90.7,78.5,60,57.2,57.2,40.2,32.5,21.8,19.3,12.5,272.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
229.3,1.099,160.9,252.1,54.1,0.639,0.3,3.1,0.8,0.2,1.1,1.1,0.6,0.3,0.4,0,0.3,0.3,0.7,0.3,3.7,102.7,89.7,66.7,50.6,32.7,15.3,5.5,9.3,11.8,11.8,10.5,6,5.7,7.5,166,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
230.4,0.317,176.4,269.1,58.6,0.654,0.3,2.3,1.5,1,1.1,0.3,0.9,1,0.1,0.2,0.6,0.7,0.2,0.3,3.7,106,91.2,72.4,54.5,34.5,20.5,3.6,42.7,35.7,27.6,19.8,19.5,18.3,22.3,220.5,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
229.2,1.173,176.4,269.1,58.6,0.654,0.3,2.3,1.5,1,1.1,0.3,0.9,1,0.1,0.2,0.6,0.7,0.2,0.3,3.7,106,91.2,72.4,54.5,34.5,20.5,3.6,42.7,35.7,27.6,19.8,19.5,18.3,22.3,220.5,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
229.2,1.173,176.4,269.1,58.6,0.654,0.1,3.1,0.7,0.5,1.3,1.1,0.8,0.2,0.2,0.1,0.3,0.7,0.7,0.1,4,94,106.5,86,94.7,104.2,78.9,104,66.7,68.9,52.8,53.2,42.6,32.3,36.5,289.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
230.3,0.367,176.4,269.1,58.6,0.654,0.3,2.3,1.5,1,1.1,0.3,0.9,1,0.1,0.2,0.6,0.7,0.2,0.3,3.7,106,91.2,72.4,54.5,34.5,20.5,3.6,42.7,35.7,27.6,19.8,19.5,18.3,22.3,220.5,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
229.4,1.011,154.1,232,54.3,0.666,0,2.9,0.8,0.5,1.1,1,0.6,0.1,0.3,0.2,0.4,0.5,0.6,0.2,3.7,102.2,94.2,83.2,71.2,55.7,32.5,22.1,7.9,7.2,10.4,18.3,16.3,15.3,12.4,193.1,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
229.4,1.011,154.1,232,54.3,0.666,0.2,3.2,0.6,0.3,1.1,0.9,0.5,0.4,0.4,0.1,0.3,0.2,0.5,0.4,3.9,121.7,112.7,111.2,107.9,98.5,84.2,57.7,45.1,44.6,32.7,29.3,16.6,12.3,14.5,280,p1onV230.csv,printer,p1 hplj3055,V230,on,31,7,4
198,1.851,341,366.6,105.8,0.93,0.2,3,0.6,0.4,0.8,0.8,0.5,0.1,0.3,0.3,0.5,0.3,0.5,0.3,3.5,8.4,5,5.9,4.2,3.7,2.6,0.3,0.4,0.6,1.3,1.8,1.1,1.3,0.4,13.4,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
198,1.918,345.6,379.9,108,0.91,0.3,2.6,1.3,1.1,1,0.2,0.8,0.8,0.1,0.2,0.5,0.5,0.3,0.1,3.7,9.5,5.7,7.2,2.2,3.2,1.3,0.3,0.2,0.5,0.8,0.5,0.9,0.7,0.1,14,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199.1,1.371,226.7,272.9,74.3,0.835,0.1,3.1,0.7,0.5,1.1,1,0.6,0.2,0.3,0.2,0.6,0.5,0.6,0.3,3.7,22,7.5,10.4,4.2,3.9,1.9,3.2,2.7,3.7,2.9,0.9,1.9,1.1,2.1,27.1,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199,1.512,243.3,300.9,79.4,0.807,0.1,2.3,1.1,0.6,1,0.2,0.7,0.9,0,0.2,0.6,0.6,0.2,0.2,3.3,9.5,6.2,6.4,2.9,2.7,0.7,1.3,0.9,1,0.8,1.1,0.3,0.3,0.1,14,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199.5,1.14,172.5,227.5,58.8,0.762,0.2,2.3,1.3,0.7,1.1,0.3,0.7,0.6,0.2,0,0.7,0.4,0.1,0.1,3.3,94.5,76,56.5,40.6,21.3,11.6,10.8,10.4,8.5,2.3,2.2,5.5,5,4.7,143.5,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199,1.509,236.6,300.5,77.9,0.786,0.2,2.3,1.3,0.8,0.9,0.3,0.8,0.8,0.2,0.2,0.5,0.7,0.2,0.2,3.5,19.5,4,3.9,5.7,2.7,2.2,2.3,1.7,0.7,0.4,1,1.3,1.1,1.5,21.8,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
198.8,1.597,257.5,317.6,82.8,0.813,0.3,2.7,1.3,1.1,1,0.2,0.9,0.9,0.2,0.2,0.5,0.4,0.3,0,3.7,8.9,5.7,7.5,2.9,3.3,1.8,0.8,0.7,0.9,1,0.6,1.3,0.3,0.3,14.1,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
198.8,1.597,257.5,317.6,82.8,0.813,0.2,2.6,1.1,0.9,1.1,0.3,0.8,0.6,0.2,0.1,0.5,0.3,0.1,0.1,3.5,52.7,26.1,43,37.3,18.3,22.1,18.6,36.6,40.5,11.9,22.6,13.8,1.3,9.5,226.6,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
200.3,0.681,63.3,136.4,23.7,0.466,0.4,2.6,1.3,1,1,0.3,1,0.9,0.1,0.2,0.6,0.7,0.1,0.2,3.7,9.8,6,7.7,2.7,3.2,1.1,0.7,0.7,0.9,0.7,0.9,0.9,0.2,0.1,14.8,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199.6,1.066,147.6,212.8,52.2,0.694,0.3,2.6,1.3,1,1,0.3,0.8,0.9,0.2,0.2,0.5,0.4,0.3,0,3.7,104.7,94.7,81.5,63.2,49.3,27.8,13.3,6.4,2.3,9.9,10,10.5,5.2,3.1,185.5,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199.3,1.179,176.1,235.1,58.7,0.754,0.2,2.7,1.5,0.9,1.1,0.3,0.8,0.6,0.3,0.2,0.4,0.4,0.2,0,3.9,16.6,10.6,3.9,2.7,6.9,6.7,2.3,1.9,2.6,0.7,2.6,1.9,1.1,1.8,23.3,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199.6,1.04,145.2,207.6,51.8,0.698,0.2,2.6,1.1,0.9,0.8,0.3,0.8,0.9,0.1,0,0.6,0.8,0.2,0.1,3.6,63.8,48.7,56,31.1,19.1,21.6,8.5,2.3,4,3.2,3.6,1.1,3.5,3.5,107.5,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199.5,1.162,173.1,231.9,58.7,0.75,0.3,2.7,1.1,1,1.1,0.4,0.8,0.8,0.2,0.1,0.6,0.6,0.1,0.2,3.7,106.7,87.7,71.5,51.6,30.8,19.1,14.5,13.8,15.3,10.8,6,7.5,6,7.7,170.6,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199.4,1.302,190.8,259.7,64.9,0.731,0.3,2.5,1.3,0.8,0.8,0.2,0.5,0.5,0.2,0.3,0.5,0.6,0,0.1,3.3,104.2,88.9,70.2,49.7,30.1,17.3,1.5,4.7,8.5,5,7,2.1,1.3,2.6,166,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199.9,0.927,123.2,185.5,45,0.667,0.1,2.6,1.3,0.8,0.9,0.1,0.8,0.5,0.4,0.2,0.7,0.5,0.2,0,3.5,101.5,91.7,73.5,55.6,36.5,18.5,8.5,5.2,10.3,12.4,16.6,7.5,6.5,5,172.4,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199.1,1.51,237.2,300.6,78,0.79,0,3.1,0.7,0.5,1.3,1.1,0.6,0.2,0.3,0.1,0.2,0.3,0.3,0.2,3.7,8,17.1,9.5,8.5,11,3.3,2.6,4.7,4,1.8,2.2,4.7,1.8,1.3,27.3,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199.1,1.51,237.2,300.6,78,0.79,0.2,2.7,1.1,1,0.7,0.3,0.6,0.7,0.1,0.1,0.5,0.5,0.3,0.2,3.5,8.8,6,6.5,5.2,4,2.2,2,0.4,0.8,1,1.3,1,1.5,0.9,14.8,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199.2,1.344,207.2,267.8,68.7,0.777,0.2,2.2,1.3,1.1,1,0.3,0.6,0.7,0.1,0.1,0.5,0.7,0.2,0.2,3.3,132,119.2,112.7,100.4,70.7,72.4,32.7,27.1,18.8,9.8,24.6,29.6,34.6,38.1,266.8,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
200.2,0.649,123.2,185.5,45,0.667,0.1,2.6,1.3,0.8,0.9,0.1,0.8,0.5,0.4,0.2,0.7,0.5,0.2,0,3.5,101.5,91.7,73.5,55.6,36.5,18.5,8.5,5.2,10.3,12.4,16.6,7.5,6.5,5,172.4,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
200.6,0.263,237.2,300.6,78,0.79,0,3.1,0.7,0.5,1.3,1.1,0.6,0.2,0.3,0.1,0.2,0.3,0.3,0.2,3.7,8,17.1,9.5,8.5,11,3.3,2.6,4.7,4,1.8,2.2,4.7,1.8,1.3,27.3,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
200.7,0.124,237.2,300.6,78,0.79,0.2,2.7,1.1,1,0.7,0.3,0.6,0.7,0.1,0.1,0.5,0.5,0.3,0.2,3.5,8.8,6,6.5,5.2,4,2.2,2,0.4,0.8,1,1.3,1,1.5,0.9,14.8,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
200.8,0.123,207.2,267.8,68.7,0.777,0.2,2.2,1.3,1.1,1,0.3,0.6,0.7,0.1,0.1,0.5,0.7,0.2,0.2,3.3,132,119.2,112.7,100.4,70.7,72.4,32.7,27.1,18.8,9.8,24.6,29.6,34.6,38.1,266.8,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
200.5,0.489,207.2,267.8,68.7,0.777,0.2,2.2,1.3,1.1,1,0.3,0.6,0.7,0.1,0.1,0.5,0.7,0.2,0.2,3.3,132,119.2,112.7,100.4,70.7,72.4,32.7,27.1,18.8,9.8,24.6,29.6,34.6,38.1,266.8,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
199,1.564,247.4,311.4,80.7,0.792,0.2,2.6,1.6,1.1,1,0.4,0.7,0.8,0.1,0,0.6,0.6,0.3,0.3,3.7,9,5.7,6.2,4.9,3.6,2,1.8,0.6,1.3,0.7,1.3,0.9,1.3,0.8,14.5,p1onV200.csv,printer,p1 hplj3055,V200,on,31,7,4
211.5,0.828,106.1,175.2,40.5,0.606,0.2,2.6,1.3,1,0.8,0.3,0.7,0.5,0.2,0.2,0.6,0.4,0.1,0.1,3.5,22.6,15.8,3.2,2.6,2.9,4.9,4,1.9,1.3,1.1,2.3,0.9,0.6,0.4,29.1,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
210.4,1.616,263.8,340.1,84.9,0.777,0.1,3.2,0.6,0.7,1.1,1.1,0.7,0.1,0.1,0.2,0.3,0.6,0.5,0.2,4,6.7,14,7.5,9,10.4,2.2,5.5,4.5,2.2,1.7,3.3,2.2,1.9,2.5,24.3,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
210.4,1.616,263.8,340.1,84.9,0.777,0.2,3.3,0.7,0.6,1.3,1.1,0.4,0.4,0.5,0.1,0.2,0.1,0.5,0.3,4,107.9,94.9,87.9,68.7,60,38,36,19.1,17.3,19.5,14.8,14.8,15,16.8,203.5,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211.1,1.13,168.1,238.6,57,0.706,0.2,3.2,0.6,0.4,1.1,1.1,0.8,0.1,0.3,0,0.3,0.3,0.5,0.3,4,107.4,93,75.2,57.7,34.8,23.8,17.3,16.3,17.8,12.5,11,10.1,3.9,3.2,179.6,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211.2,1.086,153.4,229.4,54.1,0.668,0.2,2.5,1.3,0.8,0.9,0.4,0.5,0.6,0.3,0.1,0.7,0.4,0.2,0.1,3.3,103.7,89,77.7,60.8,46,24.3,9.4,3,13,12.6,12.8,8.5,6.7,3.6,178.6,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211.4,0.873,119.5,184.7,43.3,0.653,0.2,3.6,0.7,0.7,1.3,1.1,0.4,0.5,0.4,0.3,0.3,0,0.3,0.3,4.2,68.5,46.5,52.1,36.1,19.8,19.1,11,0.3,4.4,2.6,3.5,1.1,6.9,3.9,109,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211,1.209,177.5,255.3,60.8,0.695,0.1,2.7,1.1,1,1.1,0.3,0.9,0.8,0.2,0.2,0.5,0.5,0.1,0.2,3.6,107.2,99.4,87.7,73,51.2,34.1,23.6,9.3,1.1,4.2,6.7,7,10,7.5,197.8,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211.6,0.741,92.8,157,35.7,0.598,0.1,3.2,0.6,0.3,0.9,1,0.6,0.2,0.3,0.1,0.5,0.4,0.6,0.4,3.7,101.7,94.4,80.7,64.5,52.6,33.7,14.6,4.7,7.2,12,18,15.6,11.5,9.8,187.4,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211,1.244,190.1,262.6,64.7,0.721,0.2,2.7,1.1,1,0.8,0.4,0.8,0.8,0.2,0.2,0.6,0.5,0.2,0,3.6,8.4,5.5,6.5,4.4,4,2,1.7,1.1,1.1,0.6,0.6,0.9,1.1,0.6,14,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
210.7,1.525,239.1,321.5,77.9,0.744,0.3,2.5,1.3,0.7,1.1,0.4,0.6,0.5,0.2,0,0.6,0.4,0.2,0.1,3.5,9.8,14.8,7.2,10.3,10,1.7,5.4,4.7,1.8,2.1,3.9,2.3,2.5,3.3,26.1,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
210.7,1.517,237.6,319.9,77.4,0.74,0.3,2.2,1.5,1.1,1.1,0.4,0.6,0.8,0.1,0.2,0.4,0.7,0.2,0.2,3.6,22.3,15.5,9.5,11.9,7,4.4,3.2,2,2.2,2.2,2.1,1,2.6,2.2,33.1,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
210.7,1.517,237.6,319.9,77.4,0.74,0,2.5,1,0.9,0.8,0.2,0.7,0.8,0.1,0.1,0.4,0.4,0.1,0.1,3.2,105.5,97,77.2,67,46.7,31.5,19.6,5.5,1.3,2.6,8.5,6.7,8.5,4.2,186.6,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211.6,0.926,122.3,196.1,42.9,0.628,0.1,2.7,1.3,0.9,1.1,0.3,0.8,0.6,0.2,0.1,0.4,0.3,0.1,0,3.6,106.5,94,77.2,61.5,42.3,21.3,11.6,12.5,19.1,18.8,14.5,15,11,10.9,184.3,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211.8,0.83,111.2,175.8,42.5,0.632,0.2,2.7,1.3,0.9,1,0.4,0.9,1,0.1,0.1,0.5,0.6,0.1,0.3,3.7,16.8,12.1,4.7,4.2,6.7,5.5,3.5,5,0.8,4.9,1.3,3.9,4.7,2.5,104,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
210.9,1.535,242.6,323.9,78.9,0.749,0.2,2.7,1.5,1,1.1,0.5,0.9,1,0.1,0.2,0.5,0.7,0.1,0.2,3.9,11,14.6,5.9,11,9,2.1,5.5,5.7,1.6,3.2,4.5,1.7,3.3,2.7,26.6,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211,1.469,225.9,310.2,73.7,0.729,0.3,3.3,0.7,0.6,1.3,1,0.4,0.4,0.4,0.1,0.4,0.3,0.4,0.2,4,106.4,94,76,58,38.8,25.3,11.5,4.9,5.4,12,5.5,4.9,4,3.1,178.5,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
212.3,0.526,51.9,111.8,24.5,0.47,0.2,3,0.8,0.2,1.1,0.9,0.5,0.3,0.4,0.1,0.3,0.3,0.5,0.2,3.7,16.6,12,4.5,3.9,7,6.2,3.7,2.1,2.7,1.1,3.2,1.7,0.7,1.6,24.3,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211,1.46,226.3,308.2,74.5,0.734,0.1,2.2,1.3,0.9,0.9,0.2,0.7,0.5,0.3,0.2,0.7,0.5,0.1,0,3.2,63.7,49.2,52.8,32.3,18.8,18.8,7.2,5.7,4.7,1.9,3.3,4.5,5.5,3.6,106,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211.4,1.201,177.4,253.9,59.9,0.702,0.2,2.3,1.1,0.9,1.1,0.3,0.7,0.6,0.2,0,0.6,0.2,0.1,0,3.3,103.4,89.2,77.4,60.6,41.7,26.3,8.5,5.4,8.5,9,6.2,6,3.2,3.2,176.5,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
212.4,0.472,226.3,308.2,74.5,0.734,0.1,2.2,1.3,0.9,0.9,0.2,0.7,0.5,0.3,0.2,0.7,0.5,0.1,0,3.2,63.7,49.2,52.8,32.3,18.8,18.8,7.2,5.7,4.7,1.9,3.3,4.5,5.5,3.6,106,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
212.4,0.472,177.4,253.9,59.9,0.702,0.2,2.3,1.1,0.9,1.1,0.3,0.7,0.6,0.2,0,0.6,0.2,0.1,0,3.3,103.4,89.2,77.4,60.6,41.7,26.3,8.5,5.4,8.5,9,6.2,6,3.2,3.2,176.5,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211,1.586,255,334.9,82.4,0.76,0.1,2.3,1.3,1,1.1,0.3,0.8,0.6,0.2,0.2,0.5,0.3,0.3,0,3.3,104.2,92,86,73.7,55.8,34.6,24.8,10.6,0.9,10.4,2.6,9.9,6.7,10.5,194,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211.9,1.004,146.6,212.8,51.1,0.697,0.3,3,0.8,0.3,1.1,1,0.6,0.2,0.4,0.1,0.3,0.4,0.7,0.2,3.7,8.1,5.5,7.7,3.2,3.7,1.9,0.3,1,0.8,1,0.1,1.3,0.6,0.3,14,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
211.8,1.108,161.8,234.7,56.5,0.688,0.3,2.7,1.5,1.1,1,0.4,0.9,0.9,0.3,0.2,0.6,0.4,0.3,0,3.9,11,4,5.2,3.3,1.3,0.9,2,1.8,1.3,1.1,1,0.7,0.1,0.4,13.8,p1onV210.csv,printer,p1 hplj3055,V210,on,31,7,4
221.2,0.13,7.6,28.9,7.8,0.261,0.2,3.1,1.5,1.1,1.3,0.3,0.9,1.1,0.2,0.2,0.8,0.7,0.1,0.3,4.4,108.9,94.2,89.7,75.5,53.3,34.8,38.7,24.5,17.3,31.3,26.1,24.5,27.8,13.9,210.4,p1slV220.csv,printer,p1 hplj3055,V220,sl,31,8,4
221.1,0.131,7.6,29,7.8,0.261,0,2.9,1.3,1.3,1.1,0.3,0.9,0.7,0.1,0.1,0.7,0.4,0.3,0.3,4,110,102,90.7,86.2,65.7,56.8,44.1,24.3,29.8,8.5,6.2,7.7,7.2,10.6,222.6,p1slV220.csv,printer,p1 hplj3055,V220,sl,31,8,4
221.1,0.131,7.6,29,7.8,0.261,0.5,3.1,2,1.6,1,0.4,0.6,0.6,0.1,0.3,0.7,0.5,0,0.1,4.4,108.5,95.7,84.4,74.2,60.1,41.6,20,15,25.3,16.3,14,16.1,12.8,11.3,203,p1slV220.csv,printer,p1 hplj3055,V220,sl,31,8,4
221.2,0.131,7.6,29,7.8,0.26,0.2,3,1.3,1.1,1.1,0.4,0.7,0.8,0,0.1,0.6,0.5,0.4,0.3,4,97.7,94.5,81.7,89.7,84,56.8,50.5,43.7,40,24.5,20.3,5.5,8.1,5,225.4,p1slV220.csv,printer,p1 hplj3055,V220,sl,31,8,4
221,0.131,7.6,29.1,7.8,0.26,0.2,3,1.9,1.5,1.1,0.4,0.6,0.8,0.1,0.1,0.5,0.6,0.2,0.2,4.2,101.2,88.7,77.7,81.2,64.2,51.3,25.1,24.8,25.1,8.8,7,9.5,3.2,5,199.3,p1slV220.csv,printer,p1 hplj3055,V220,sl,31,8,4
221,0.131,7.6,29.1,7.8,0.26,0.2,3,1.9,1.5,1.1,0.4,0.6,0.8,0.1,0.1,0.5,0.6,0.2,0.2,4.2,101.2,88.7,77.7,81.2,64.2,51.3,25.1,24.8,25.1,8.8,7,9.5,3.2,5,199.3,p1slV220.csv,printer,p1 hplj3055,V220,sl,31,8,4
221,0.131,7.6,29,7.7,0.26,0.1,2.7,1.3,1.3,1.1,0.5,0.5,0.6,0.1,0,0.7,0.6,0.1,0.2,3.9,103,95.7,94.5,84.7,73.2,55.8,49.5,32.2,28.3,13.3,5.9,8,14.1,15.3,222.4,p1slV220.csv,printer,p1 hplj3055,V220,sl,31,8,4
220.9,0.131,7.6,29,7.8,0.26,0.2,3,1.3,1,1.1,0.4,0.6,0.8,0,0.2,0.5,0.6,0.1,0.3,4,95.7,93.9,92.5,81.9,76.7,55.6,58.2,38.8,19.8,14.1,2.3,8.1,15,18.3,220,p1slV220.csv,printer,p1 hplj3055,V220,sl,31,8,4
